ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,"Age (Youth, adults): 25+",2021,83.818,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,"Age (Youth, adults): 15+",2021,50.684,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,"Age (Youth, adults): 15-64",2021,53.949,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,"Age (Youth, adults): 15-24",2021,30.152,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,"Age (Youth, adults): 25+",2021,57.054,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): Total,2021,62.728,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): 15-24,2021,41.829,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): 25-54,2021,78.095,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): 55-64,2021,67.88,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): 65+,2021,37.593,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): Total,2021,75.316,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): 15-24,2021,52.481,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): 25-54,2021,92.543,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): 55-64,2021,83.55,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): 65+,2021,47.737,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): Total,2021,50.684,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): 15-24,2021,30.152,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): 25-54,2021,64.848,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): 55-64,2021,53.489,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): 65+,2021,28.512,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): Total,2021,62.728,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 15-24,2021,41.829,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 25-34,2021,74.142,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 35-44,2021,81.204,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 45-54,2021,79.257,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 55-64,2021,67.88,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 65+,2021,37.593,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): Total,2021,75.316,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 15-24,2021,52.481,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 25-34,2021,89.478,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 35-44,2021,94.927,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 45-54,2021,93.492,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 55-64,2021,83.55,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 65+,2021,47.737,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): Total,2021,50.684,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 15-24,2021,30.152,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 25-34,2021,60.064,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 35-44,2021,68.779,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 45-54,2021,66.021,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 55-64,2021,53.489,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 65+,2021,28.512,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): Total,2021,62.728,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 15-19,2021,29.743,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 20-24,2021,55.678,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 25-29,2021,71.667,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 30-34,2021,76.76,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 35-39,2021,80.862,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 40-44,2021,81.55,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 45-49,2021,81.268,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 50-54,2021,77.006,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 55-59,2021,72.346,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 60-64,2021,62.684,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 65+,2021,37.593,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (5-year bands): Total,2021,75.316,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (5-year bands): 15-19,2021,37.171,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (5-year bands): 20-24,2021,70.611,,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Employment-to-population ratio by sex and age (%),Male,Age (5-year bands): 25-29,2021,86.904,,,,Repository: ILO-STATISTICS - Micro data processing
